,Unnamed: 0,domain,scanned url,total,positives,duration[VT],rlength,resolution,server,URL after redirects,Final URL,suspicious_tld,length,fake_tld,brand,pop_keywords,similar,is_idn,minus,num_subdomains,unshorten url
341,10484,upatadigital.com.ve,https://www.upatadigital.com.ve/2020/09/farmaceutica-astrazeneca-suspende.html,83,1,0,126623,173.194.194.121,GSE,None,https://www.upatadigital.com.ve/2020/09/farmaceutica-astrazeneca-suspende.html,N,78,0,0,0,0,N,2,3,https://www.upatadigital.com.ve/2020/09/farmaceutica-astrazeneca-suspende.html
342,10489,regeneracion.mx,https://regeneracion.mx/la-seguridad-es-pilar-en-la-busqueda-de-la-vacuna-oms-sobre-pausa-de-astrazeneca/,83,1,0,276684,172.67.197.20,cloudflare,None,https://regeneracion.mx/la-seguridad-es-pilar-en-la-busqueda-de-la-vacuna-oms-sobre-pausa-de-astrazeneca/,N,105,0,0,0,0,N,14,0,https://regeneracion.mx/la-seguridad-es-pilar-en-la-busqueda-de-la-vacuna-oms-sobre-pausa-de-astrazeneca/
343,10602,lnkd.in,https://lnkd.in/eCVwkRA%20https:/lnkd.in/echqFqi,83,1,0,36621,108.174.10.10,,https://www.linkedin.com/feed/update/urn:li:share:6709542498466885632,https://www.linkedin.com/feed/update/urn:li:share:6709542498466885632,N,69,0,0,0,1,N,0,1,https://www.linkedin.com/feed/update/urn:li:share:6709542498466885632
344,10631,amna.gr,https://www.amna.gr/health/article/486200/Covid-19---Embolio-Entos-oligon-imeron-i-apofasi-gia-to-programma-dokimon-tou-emboliou-tis-AstraZeneca,83,1,0,6236,23.48.94.121,nginx/1.15.8,None,https://www.amna.gr/health/article/486200/Covid-19---Embolio-Entos-oligon-imeron-i-apofasi-gia-to-programma-dokimon-tou-emboliou-tis-AstraZeneca,N,144,0,0,0,0,N,17,1,https://www.amna.gr/health/article/486200/Covid-19---Embolio-Entos-oligon-imeron-i-apofasi-gia-to-programma-dokimon-tou-emboliou-tis-AstraZeneca
345,10680,shar.es,https://shar.es/abAGLk,83,2,0,140169,18.221.60.199,nginx,None,https://shar.es/abAGLk,N,22,0,0,0,0,N,0,0,https://www.lostiempos.com/actualidad/mundo/20200909/candidata-vacuna-astrazeneca-sufre-reves
346,10818,mailchi.mp,https://mailchi.mp/acouplecents/morningcents-4881716,83,1,0,184670,72.246.201.73,openresty,None,https://mailchi.mp/acouplecents/morningcents-4881716,N,52,0,0,0,0,N,1,0,https://mailchi.mp/acouplecents/morningcents-4881716
347,10835,shar.es,https://shar.es/abA66H,83,2,0,9694,54.152.13.96,nginx,http://www.todanoticia.com/85287/coronavirus-astrazeneca-interrumpe-ensayos-vacuna/,http://www.todanoticia.com/85287/coronavirus-astrazeneca-interrumpe-ensayos-vacuna/,N,83,0,0,0,0,N,4,1,http://www.todanoticia.com/85287/coronavirus-astrazeneca-interrumpe-ensayos-vacuna/
348,10900,bit.ly,https://bit.ly/33bXyx3,83,1,0,12601,67.199.248.10,cloudflare,https://oscarmariobeteta.com/entrevista-con-el-mtro-mikel-arriola-9-septiembre-2020/,https://oscarmariobeteta.com/entrevista-con-el-mtro-mikel-arriola-9-septiembre-2020/,N,84,0,0,0,0,N,8,0,https://oscarmariobeteta.com/entrevista-con-el-mtro-mikel-arriola-9-septiembre-2020/
349,10928,viportal.co,https://www.viportal.co/business/covid-vaccine-serum-institute-says-india-trials-will-continue-after-partner-astrazeneca-halts-trials-in-uk/?utm_source=dlvr.it&utm_medium=twitter,83,2,0,144860,209.250.225.52,Apache,None,https://www.viportal.co/business/covid-vaccine-serum-institute-says-india-trials-will-continue-after-partner-astrazeneca-halts-trials-in-uk/?utm_source=dlvr.it&utm_medium=twitter,N,178,0,0,1,0,N,15,2,https://www.viportal.co/business/covid-vaccine-serum-institute-says-india-trials-will-continue-after-partner-astrazeneca-halts-trials-in-uk/?utm_source=dlvr.it&utm_medium=twitter
350,10938,lnkd.in,https://lnkd.in/gabvEn4%20https:/lnkd.in/gFcFYpS,83,1,0,50318,108.174.10.10,,https://www.linkedin.com/feed/update/urn:li:share:6709560280701112320,https://www.linkedin.com/feed/update/urn:li:share:6709560280701112320,N,69,0,0,0,1,N,0,1,https://www.linkedin.com/feed/update/urn:li:share:6709560280701112320
351,10986,lnkd.in,https://lnkd.in/grDxNAq%20https:/lnkd.in/gEdNmmW,83,1,0,43172,108.174.10.10,,https://www.linkedin.com/feed/update/urn:li:share:6709563881674694656,https://www.linkedin.com/feed/update/urn:li:share:6709563881674694656,N,69,0,0,0,1,N,0,1,https://www.linkedin.com/feed/update/urn:li:share:6709563881674694656
352,11000,bit.ly,https://bit.ly/3k3uMWk,83,1,0,3301,67.199.248.10,,https://seekingalpha.com/news/3612712-patient-diagnosis-in-covidminus-19-vaccine-trial-still-pending-says-astrazeneca,https://seekingalpha.com/news/3612712-patient-diagnosis-in-covidminus-19-vaccine-trial-still-pending-says-astrazeneca,N,117,0,0,0,0,N,11,0,https://seekingalpha.com/news/3612712-patient-diagnosis-in-covidminus-19-vaccine-trial-still-pending-says-astrazeneca
353,11058,viportal.co,https://www.viportal.co/love/as-astrazeneca-pauses-covid-19-vaccine-trial-over-serious-adverse-reaction-expert-says-the-system-is-working-as-designed/?utm_source=dlvr.it&utm_medium=twitter,83,2,0,138639,209.250.225.52,Apache,None,https://www.viportal.co/love/as-astrazeneca-pauses-covid-19-vaccine-trial-over-serious-adverse-reaction-expert-says-the-system-is-working-as-designed/?utm_source=dlvr.it&utm_medium=twitter,N,188,0,0,1,0,N,18,2,https://www.viportal.co/love/as-astrazeneca-pauses-covid-19-vaccine-trial-over-serious-adverse-reaction-expert-says-the-system-is-working-as-designed/?utm_source=dlvr.it&utm_medium=twitter
354,11063,lnkd.in,https://lnkd.in/eiVpgVh%20https:/lnkd.in/ePThnav,83,1,0,41207,108.174.10.10,,https://www.linkedin.com/feed/update/urn:li:share:6709568657850187776,https://www.linkedin.com/feed/update/urn:li:share:6709568657850187776,N,69,0,0,0,1,N,0,1,https://www.linkedin.com/feed/update/urn:li:share:6709568657850187776
355,11117,biotoday.com,https://www.biotoday.com/view.cfm?n=92566,83,1,0,28043,112.140.51.34,Apache/2.2.31 (Unix) mod_ssl/2.2.31 OpenSSL/1.0.1e-fips PHP/5.6.22 mod_jk/1.2.40,None,https://www.biotoday.com/view.cfm?n=92566,N,41,0,0,0,0,N,0,2,https://www.biotoday.com/view.cfm?n=92566
356,11132,bit.ly,https://bit.ly/33cHV8x,83,1,0,10130,67.199.248.11,cloudflare,https://www.canalantigua.tv/paciente-en-ensayo-de-astrazeneca-desarrollo-problema-de-medula-espinal/,https://www.canalantigua.tv/paciente-en-ensayo-de-astrazeneca-desarrollo-problema-de-medula-espinal/,N,100,0,0,0,0,N,9,1,https://www.canalantigua.tv/paciente-en-ensayo-de-astrazeneca-desarrollo-problema-de-medula-espinal/
357,11164,bit.ly,http://bit.ly/2GLHquF,83,1,0,1560908,67.199.248.10,,https://www.radio.com/kcbsradio/articles/radiocom/astrazeneca-puts-covid-vaccine-testing-on-hold,https://www.radio.com/kcbsradio/articles/radiocom/astrazeneca-puts-covid-vaccine-testing-on-hold,N,96,0,0,0,0,N,6,1,https://www.radio.com/kcbsradio/articles/radiocom/astrazeneca-puts-covid-vaccine-testing-on-hold
358,11173,cutt.ly,https://cutt.ly/YfTty9Q,83,1,0,44914,172.67.8.238,Apache,https://imefi.tv/general/para-tu-marca-tu-marcas-la-diferencia/,https://imefi.tv/general/para-tu-marca-tu-marcas-la-diferencia/,N,63,0,0,0,0,N,6,0,https://imefi.tv/general/para-tu-marca-tu-marcas-la-diferencia/
359,11188,biotoday.com,https://www.biotoday.com/view.cfm?n=92566&ref=rss&utm_source=dlvr.it&utm_medium=twitter,83,1,0,28101,112.140.51.34,Apache/2.2.31 (Unix) mod_ssl/2.2.31 OpenSSL/1.0.1e-fips PHP/5.6.22 mod_jk/1.2.40,None,https://www.biotoday.com/view.cfm?n=92566&ref=rss&utm_source=dlvr.it&utm_medium=twitter,N,87,0,0,0,0,N,0,3,https://www.biotoday.com/view.cfm?n=92566&ref=rss&utm_source=dlvr.it&utm_medium=twitter
360,11229,cutt.ly,https://cutt.ly/UfTtBJe,83,1,0,38461,104.22.1.232,Apache,https://imefi.tv/general/paga-con-tarjeta-tus-viajes-en-taxi/,https://imefi.tv/general/paga-con-tarjeta-tus-viajes-en-taxi/,N,61,0,0,0,0,N,6,0,https://imefi.tv/general/paga-con-tarjeta-tus-viajes-en-taxi/
361,11257,covid-19worldstats.com,https://www.covid-19worldstats.com/news/AstraZeneca-down-after-report-that-Covid-19-vaccine-is-put-on-hold,83,1,0,22104,37.97.159.129,Apache/2,None,https://www.covid-19worldstats.com/news/AstraZeneca-down-after-report-that-Covid-19-vaccine-is-put-on-hold,N,106,0,0,0,0,N,12,1,https://www.covid-19worldstats.com/news/AstraZeneca-down-after-report-that-Covid-19-vaccine-is-put-on-hold
362,11259,covid-19worldstats.com,https://www.covid-19worldstats.com/news/AstraZeneca-suspends-trials-of-COVID-19-vaccine,83,1,0,22065,37.97.159.129,Apache/2,None,https://www.covid-19worldstats.com/news/AstraZeneca-suspends-trials-of-COVID-19-vaccine,N,87,0,0,0,0,N,7,1,https://www.covid-19worldstats.com/news/AstraZeneca-suspends-trials-of-COVID-19-vaccine
363,11304,annurtv.com,https://www.annurtv.com/nota/59482-salud-astrazeneca-detiene-pruebas-de-fase-3-de-vacuna-contra-covid-19.html,83,1,0,84242,104.31.79.126,cloudflare,None,https://www.annurtv.com/nota/59482-salud-astrazeneca-detiene-pruebas-de-fase-3-de-vacuna-contra-covid-19.html,N,109,0,0,0,0,N,12,2,https://www.annurtv.com/nota/59482-salud-astrazeneca-detiene-pruebas-de-fase-3-de-vacuna-contra-covid-19.html
364,11317,lnkd.in,https://lnkd.in/gBVnv6B%20https:/lnkd.in/gsXDiCy,83,1,0,51943,108.174.10.10,,https://www.linkedin.com/feed/update/urn:li:share:6709586548201021440,https://www.linkedin.com/feed/update/urn:li:share:6709586548201021440,N,69,0,0,0,1,N,0,1,https://www.linkedin.com/feed/update/urn:li:share:6709586548201021440
365,11397,bityl.co,https://bityl.co/3QS4,83,1,0,258197,151.101.65.195,nginx,https://bityl.co/0,https://bityl.co/0,N,18,0,0,0,0,N,0,0,https://bityl.co/html/Hacker.html
366,11496,elidealgallego.com,https://www.elidealgallego.com/articulo/espana/astrazeneca-interrumpe-ensayos-vacuna-coronavirus/20200910011339444879.html?utm_source=dlvr.it&utm_medium=twitter,83,1,0,60020,172.67.65.152,cloudflare,https://www.elidealgallego.com/articulo/espana/astrazeneca-interrumpe-ensayos-vacuna-coronavirus/20200910011339444879.html,https://www.elidealgallego.com/articulo/espana/astrazeneca-interrumpe-ensayos-vacuna-coronavirus/20200910011339444879.html,N,122,0,0,0,0,N,4,2,https://www.elidealgallego.com/articulo/espana/astrazeneca-interrumpe-ensayos-vacuna-coronavirus/20200910011339444879.html
367,11532,correiodopovo.com.br,https://www.correiodopovo.com.br/not%C3%ADcias/geral/minist%C3%A9rio-da-sa%C3%BAde-diz-que-contrato-com-a-astrazeneca-n%C3%A3o-sofrer%C3%A1-altera%C3%A7%C3%A3o-1.478086,83,1,0,92494,179.191.183.36,nginx/1.12.2,None,https://www.correiodopovo.com.br/not%C3%ADcias/geral/minist%C3%A9rio-da-sa%C3%BAde-diz-que-contrato-com-a-astrazeneca-n%C3%A3o-sofrer%C3%A1-altera%C3%A7%C3%A3o-1.478086,N,168,0,0,0,0,N,12,3,https://www.correiodopovo.com.br/not%C3%ADcias/geral/minist%C3%A9rio-da-sa%C3%BAde-diz-que-contrato-com-a-astrazeneca-n%C3%A3o-sofrer%C3%A1-altera%C3%A7%C3%A3o-1.478086
368,11543,cutt.ly,https://cutt.ly/sfRNxtE,83,1,0,113400,172.67.8.238,cloudflare,https://miamidiario.com/atencion-astrazeneca-suspendio-pruebas-de-vacuna-contra-covid-19/,https://miamidiario.com/atencion-astrazeneca-suspendio-pruebas-de-vacuna-contra-covid-19/,N,89,0,0,0,0,N,8,0,https://miamidiario.com/atencion-astrazeneca-suspendio-pruebas-de-vacuna-contra-covid-19/
369,11547,viportal.co,https://www.viportal.co/business/coronavirus-chicago-astrazeneca-covid-19-vaccine-study-paused-worldwide-after-patient-reports-serious-side-effects-wls-tv/?utm_source=dlvr.it&utm_medium=twitter,83,2,0,139647,209.250.225.52,Apache,None,https://www.viportal.co/business/coronavirus-chicago-astrazeneca-covid-19-vaccine-study-paused-worldwide-after-patient-reports-serious-side-effects-wls-tv/?utm_source=dlvr.it&utm_medium=twitter,N,193,0,0,1,0,N,16,2,https://www.viportal.co/business/coronavirus-chicago-astrazeneca-covid-19-vaccine-study-paused-worldwide-after-patient-reports-serious-side-effects-wls-tv/?utm_source=dlvr.it&utm_medium=twitter
370,11561,t.ly,http://t.ly/tcpO,83,2,0,43324,172.67.212.245,Apache/2.4.29 (Ubuntu),http://mxpolitico.com/internacional/politica/ensayo-vacuna-covid-19-astrazeneca-continua-india-pesar-enfermedad,http://mxpolitico.com/internacional/politica/ensayo-vacuna-covid-19-astrazeneca-continua-india-pesar-enfermedad,N,111,0,0,0,0,N,8,0,http://mxpolitico.com/internacional/politica/ensayo-vacuna-covid-19-astrazeneca-continua-india-pesar-enfermedad
371,11587,upatadigital.com.ve,https://www.upatadigital.com.ve/2020/09/farmaceutica-astrazeneca-suspende.html?utm_source=dlvr.it&utm_medium=twitter,83,1,0,126623,64.233.182.121,GSE,None,https://www.upatadigital.com.ve/2020/09/farmaceutica-astrazeneca-suspende.html?utm_source=dlvr.it&utm_medium=twitter,N,116,0,0,0,0,N,2,4,https://www.upatadigital.com.ve/2020/09/farmaceutica-astrazeneca-suspende.html?utm_source=dlvr.it&utm_medium=twitter
372,11687,cutt.ly,https://cutt.ly/5fTpTlS,83,1,0,101663,104.22.1.232,,https://www.dw.com/es/astrazeneca-pausa-los-ensayos-cl%C3%ADnicos-de-su-vacuna-deber%C3%ADamos-preocuparnos/a-54869245,https://www.dw.com/es/astrazeneca-pausa-los-ensayos-cl%C3%ADnicos-de-su-vacuna-deber%C3%ADamos-preocuparnos/a-54869245,N,118,0,0,0,0,N,10,1,https://www.dw.com/es/astrazeneca-pausa-los-ensayos-cl%C3%ADnicos-de-su-vacuna-deber%C3%ADamos-preocuparnos/a-54869245
373,11745,hombresdelpoder.com,https://hombresdelpoder.com/noticia.php?id=65071,83,1,0,42547,216.246.112.106,,None,https://hombresdelpoder.com/noticia.php?id=65071,N,48,0,0,0,0,N,0,1,https://hombresdelpoder.com/noticia.php?id=65071
374,11747,cutt.ly,https://cutt.ly/MfR4L0V%20https:/cutt.ly/bfR4ClY,83,1,0,21808,104.22.1.232,cloudflare,None,https://cutt.ly/MfR4L0V%20https:/cutt.ly/bfR4ClY,N,48,0,0,0,0,N,0,1,https://cutt.ly/MfR4L0V%20https:/cutt.ly/bfR4ClY
375,11749,bit.ly,http://bit.ly/2FjqP0q,83,1,0,569859,67.199.248.11,cloudflare,https://2001online.com/coronavirus-al-dia/236841/astrazeneca-interrumpe-ensayos-de-vacuna-contra-la-covid-19.html,https://2001online.com/coronavirus-al-dia/236841/astrazeneca-interrumpe-ensayos-de-vacuna-contra-la-covid-19.html,N,113,0,0,1,0,N,10,1,https://2001online.com/coronavirus-al-dia/236841/astrazeneca-interrumpe-ensayos-de-vacuna-contra-la-covid-19.html
376,11871,bit.ly,https://bit.ly/3bLO4fY,83,1,0,79496,67.199.248.10,nginx,https://kion546.com/health/2020/09/09/astrazeneca-pauses-coronavirus-vaccine-trial-after-unexplained-illness-in-volunteer/,https://kion546.com/health/2020/09/09/astrazeneca-pauses-coronavirus-vaccine-trial-after-unexplained-illness-in-volunteer/,N,122,0,0,0,0,N,9,0,https://kion546.com/health/2020/09/09/astrazeneca-pauses-coronavirus-vaccine-trial-after-unexplained-illness-in-volunteer/
377,12015,biotoday.com,https://www.biotoday.com/view.cfm?n=92566,83,1,0,28043,112.140.51.34,Apache/2.2.31 (Unix) mod_ssl/2.2.31 OpenSSL/1.0.1e-fips PHP/5.6.22 mod_jk/1.2.40,None,https://www.biotoday.com/view.cfm?n=92566,N,41,0,0,0,0,N,0,2,https://www.biotoday.com/view.cfm?n=92566
378,12035,biotoday.com,https://www.biotoday.com/view.cfm?n=92566,83,1,0,28043,112.140.51.34,Apache/2.2.31 (Unix) mod_ssl/2.2.31 OpenSSL/1.0.1e-fips PHP/5.6.22 mod_jk/1.2.40,None,https://www.biotoday.com/view.cfm?n=92566,N,41,0,0,0,0,N,0,2,https://www.biotoday.com/view.cfm?n=92566
379,12039,bit.ly,http://bit.ly/3m6pOJU,83,1,0,569859,67.199.248.11,cloudflare,https://2001online.com/coronavirus-al-dia/236812/astrazeneca-interrumpe-ensayos-de-vacuna-contra-la-covid-19-por-seguridad.html,https://2001online.com/coronavirus-al-dia/236812/astrazeneca-interrumpe-ensayos-de-vacuna-contra-la-covid-19-por-seguridad.html,N,127,0,0,1,0,N,12,1,https://2001online.com/coronavirus-al-dia/236812/astrazeneca-interrumpe-ensayos-de-vacuna-contra-la-covid-19-por-seguridad.html
380,12072,biopharma-reporter.com,https://www.biopharma-reporter.com/Article/2020/09/09/AstraZeneca-pauses-COVID-19-vaccine-trials-to-allow-review-of-safety-data?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=RSS,83,1,0,110689,35.190.48.180,nginx,None,https://www.biopharma-reporter.com/Article/2020/09/09/AstraZeneca-pauses-COVID-19-vaccine-trials-to-allow-review-of-safety-data?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=RSS,N,182,0,0,0,0,N,12,2,https://www.biopharma-reporter.com/Article/2020/09/09/AstraZeneca-pauses-COVID-19-vaccine-trials-to-allow-review-of-safety-data?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=RSS
381,12125,bit.ly,https://bit.ly/3ih3ZFq,83,1,0,315,67.199.248.10,Apache,http://livingpgh.com/news/astrazeneca-coronavirus-vaccine-testing-on-hold?uid=38392,http://livingpgh.com/news/astrazeneca-coronavirus-vaccine-testing-on-hold?uid=38392,N,83,0,0,0,0,N,5,0,http://livingpgh.com/news/astrazeneca-coronavirus-vaccine-testing-on-hold?uid=38392
382,12228,lnkd.in,https://lnkd.in/gYBAggp%20https:/lnkd.in/g2avsJ9,83,1,0,42503,108.174.10.10,,https://www.linkedin.com/feed/update/urn:li:share:6709675096832929792,https://www.linkedin.com/feed/update/urn:li:share:6709675096832929792,N,69,0,0,0,1,N,0,1,https://www.linkedin.com/feed/update/urn:li:share:6709675096832929792
383,12254,shar.es,https://shar.es/abAJMo,83,2,0,110358,18.221.60.199,cloudflare,https://www.pronews.gr/ygeia/913333_emvolio-astrazeneca-poso-tha-diarkesei-i-paysi-ereynon-polla-ta-anapantita-erotimata,https://www.pronews.gr/ygeia/913333_emvolio-astrazeneca-poso-tha-diarkesei-i-paysi-ereynon-polla-ta-anapantita-erotimata,N,120,0,0,0,0,N,11,1,https://www.pronews.gr/ygeia/913333_emvolio-astrazeneca-poso-tha-diarkesei-i-paysi-ereynon-polla-ta-anapantita-erotimata
384,12259,amna.gr,https://www.amna.gr/home/article/486423/-I-anastoli-dokimon-tou-emboliou-tis-AstraZeneca-enischuse-tis-amfibolies-gia-grigori-diathesi-tou,83,1,0,6236,23.46.30.175,nginx/1.15.8,None,https://www.amna.gr/home/article/486423/-I-anastoli-dokimon-tou-emboliou-tis-AstraZeneca-enischuse-tis-amfibolies-gia-grigori-diathesi-tou,N,138,0,0,0,0,N,14,1,https://www.amna.gr/home/article/486423/-I-anastoli-dokimon-tou-emboliou-tis-AstraZeneca-enischuse-tis-amfibolies-gia-grigori-diathesi-tou
385,12270,astratv.gr,https://www.astratv.gr/2020/09/10/%CE%BA%CE%BF%CF%81%CE%BF%CE%BD%CE%BF%CF%8A%CF%8C%CF%82-%CE%B5%CE%BC%CE%B2%CF%8C%CE%BB%CE%B9%CE%BF-%CE%B1%CE%BD%CE%B7%CF%83%CF%85%CF%87%CE%AF%CE%B1-%CE%B3%CE%B9%CE%B1-%CF%84%CE%B7-%CE%B4%CE%B9%CE%B1/,83,1,0,148773,188.40.84.200,nginx/1.10.3,None,https://www.astratv.gr/2020/09/10/%CE%BA%CE%BF%CF%81%CE%BF%CE%BD%CE%BF%CF%8A%CF%8C%CF%82-%CE%B5%CE%BC%CE%B2%CF%8C%CE%BB%CE%B9%CE%BF-%CE%B1%CE%BD%CE%B7%CF%83%CF%85%CF%87%CE%AF%CE%B1-%CE%B3%CE%B9%CE%B1-%CF%84%CE%B7-%CE%B4%CE%B9%CE%B1/,N,232,0,0,0,0,N,5,1,https://www.astratv.gr/2020/09/10/%CE%BA%CE%BF%CF%81%CE%BF%CE%BD%CE%BF%CF%8A%CF%8C%CF%82-%CE%B5%CE%BC%CE%B2%CF%8C%CE%BB%CE%B9%CE%BF-%CE%B1%CE%BD%CE%B7%CF%83%CF%85%CF%87%CE%AF%CE%B1-%CE%B3%CE%B9%CE%B1-%CF%84%CE%B7-%CE%B4%CE%B9%CE%B1/
386,12346,gnomionline.com.cy,https://gnomionline.com.cy/index.php/component/k2/item/13030-en-mesw-anhsyxiwn-gia-thn-anastolh-dokimwn-ths-astrazenepsa-xiliades-nea-krousmata-psobid-19-pagkosmiws,83,1,0,1900,192.124.249.15,Sucuri/Cloudproxy,None,https://gnomionline.com.cy/index.php/component/k2/item/13030-en-mesw-anhsyxiwn-gia-thn-anastolh-dokimwn-ths-astrazenepsa-xiliades-nea-krousmata-psobid-19-pagkosmiws,N,164,0,0,1,0,N,15,2,https://gnomionline.com.cy/index.php/component/k2/item/13030-en-mesw-anhsyxiwn-gia-thn-anastolh-dokimwn-ths-astrazenepsa-xiliades-nea-krousmata-psobid-19-pagkosmiws
387,12530,linktr.ee,https://linktr.ee/smartmedia%20https:/gigazine.net/news/20200909-astrazeneca-covid-19-vaccine-trial-pause/,83,1,0,12580,151.101.194.133,nginx,None,https://linktr.ee/smartmedia%20https:/gigazine.net/news/20200909-astrazeneca-covid-19-vaccine-trial-pause/,N,106,0,0,0,0,N,6,1,https://linktr.ee/smartmedia%20https:/gigazine.net/news/20200909-astrazeneca-covid-19-vaccine-trial-pause/
388,12581,magnesianews.gr,https://magnesianews.gr/perissotera/kosmos/koronoios-emvolio-poy-vriskomaste-stin-pagkosmia-ereyna-meta-to-pagoma-tis-astrazeneca.html,83,1,98,175504,104.31.92.101,cloudflare,None,https://magnesianews.gr/perissotera/kosmos/koronoios-emvolio-poy-vriskomaste-stin-pagkosmia-ereyna-meta-to-pagoma-tis-astrazeneca.html,N,134,0,0,0,0,N,11,1,https://magnesianews.gr/perissotera/kosmos/koronoios-emvolio-poy-vriskomaste-stin-pagkosmia-ereyna-meta-to-pagoma-tis-astrazeneca.html
389,12649,linktr.ee,https://linktr.ee/smartmedia%20https:/gigazine.net/news/20200910-astrazeneca-covid19-vaccine-neurological-symptoms/,83,1,0,12578,151.101.2.133,nginx,None,https://linktr.ee/smartmedia%20https:/gigazine.net/news/20200910-astrazeneca-covid19-vaccine-neurological-symptoms/,N,115,0,0,0,0,N,5,1,https://linktr.ee/smartmedia%20https:/gigazine.net/news/20200910-astrazeneca-covid19-vaccine-neurological-symptoms/
390,12670,prismaradio.gr,https://prismaradio.gr/2020/09/10/astrazeneca-poso-tha-diarkesei-i-anastoli-ton-dokimon-toy-emvolioy-kata-toy-koronoioy/,83,1,0,92564,185.25.23.101,LiteSpeed,None,https://prismaradio.gr/2020/09/10/astrazeneca-poso-tha-diarkesei-i-anastoli-ton-dokimon-toy-emvolioy-kata-toy-koronoioy/,N,120,0,0,0,0,N,12,0,https://prismaradio.gr/2020/09/10/astrazeneca-poso-tha-diarkesei-i-anastoli-ton-dokimon-toy-emvolioy-kata-toy-koronoioy/
391,12683,reduce-weight.in,https://reduce-weight.in/astrazeneca-paused-its-covid-19-vaccine-trial-to-perform-a-safety-review-thats-not-bad-news/,83,2,0,71778,47.75.157.143,nginx,None,https://reduce-weight.in/astrazeneca-paused-its-covid-19-vaccine-trial-to-perform-a-safety-review-thats-not-bad-news/,N,117,0,0,0,0,N,16,0,https://reduce-weight.in/astrazeneca-paused-its-covid-19-vaccine-trial-to-perform-a-safety-review-thats-not-bad-news/
392,12704,shar.es,https://shar.es/abAwv0,83,2,0,97711,54.173.208.174,Apache/2.4.25 (Debian),https://www.humanite.fr/covid-19-essai-clinique-en-berne-693416,https://www.humanite.fr/covid-19-essai-clinique-en-berne-693416,N,63,0,0,0,0,N,6,1,https://www.humanite.fr/covid-19-essai-clinique-en-berne-693416
393,12744,cityindex.co.uk,https://www.cityindex.co.uk/market-analysis/10-09-eu-pre-open/,83,1,0,236541,104.95.220.254,Microsoft-IIS/7.5,None,https://www.cityindex.co.uk/market-analysis/10-09-eu-pre-open/,N,62,0,0,0,0,N,5,2,https://www.cityindex.co.uk/market-analysis/10-09-eu-pre-open/
394,12760,prensaldia.com,https://prensaldia.com/contenido/3583/covid-la-suspension-del-ensayo-de-la-vacuna-de-astrazeneca-es-un-sintoma-de-segu,83,1,0,92327,172.67.145.195,cloudflare,None,https://prensaldia.com/contenido/3583/covid-la-suspension-del-ensayo-de-la-vacuna-de-astrazeneca-es-un-sintoma-de-segu,N,118,0,0,0,0,N,14,0,https://prensaldia.com/contenido/3583/covid-la-suspension-del-ensayo-de-la-vacuna-de-astrazeneca-es-un-sintoma-de-segu
395,12784,bit.ly,https://bit.ly/2Rbls6f,83,1,0,71900,67.199.248.10,cloudflare,https://www.id-hub.com/2020/09/09/astrazeneca-vaccine-trial-halted/?utm_campaign=Neuro%20Central&utm_content=139568134&utm_medium=social&utm_source=twitter&hss_channel=tw-3092338265,https://www.id-hub.com/2020/09/09/astrazeneca-vaccine-trial-halted/?utm_campaign=Neuro%20Central&utm_content=139568134&utm_medium=social&utm_source=twitter&hss_channel=tw-3092338265,N,181,0,0,0,1,N,5,1,https://www.id-hub.com/2020/09/09/astrazeneca-vaccine-trial-halted/?utm_campaign=Neuro%20Central&utm_content=139568134&utm_medium=social&utm_source=twitter&hss_channel=tw-3092338265
396,12789,shar.es,https://shar.es/abAAry,83,2,0,110092,3.129.33.53,cloudflare,https://www.pronews.gr/ygeia/farmaka/913401_nea-anakoinosi-apo-tin-astrazeneca-gia-pagoma-ton-klinikon-dokimon-toy-emvolioy,https://www.pronews.gr/ygeia/farmaka/913401_nea-anakoinosi-apo-tin-astrazeneca-gia-pagoma-ton-klinikon-dokimon-toy-emvolioy,N,123,0,0,0,0,N,11,1,https://www.pronews.gr/ygeia/farmaka/913401_nea-anakoinosi-apo-tin-astrazeneca-gia-pagoma-ton-klinikon-dokimon-toy-emvolioy
397,12860,shar.es,https://shar.es/abAA9V,83,2,0,56842,3.129.33.53,nginx,https://www.toscanaoggi.it/Italia/Stop-temporaneo-a-sperimentazione-vaccino-Astrazeneca-Cauda-Gemelli-fa-parte-delle-regole-del-gioco-e-dimostra-serieta-nei-controlli-e-impegno-per-efficacia-e-sicurezza,https://www.toscanaoggi.it/Italia/Stop-temporaneo-a-sperimentazione-vaccino-Astrazeneca-Cauda-Gemelli-fa-parte-delle-regole-del-gioco-e-dimostra-serieta-nei-controlli-e-impegno-per-efficacia-e-sicurezza,N,202,0,0,0,0,N,24,1,https://www.toscanaoggi.it/Italia/Stop-temporaneo-a-sperimentazione-vaccino-Astrazeneca-Cauda-Gemelli-fa-parte-delle-regole-del-gioco-e-dimostra-serieta-nei-controlli-e-impegno-per-efficacia-e-sicurezza
